t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz,timing_on,period_s,pkt_latency_s,meas_stamp_s,stamp_err_s
0.0100,IMM-UKF,jink,0.500,10.00,0.050,1,0.600,1,11.5742,nan,nan,nan,nan,nan,nan,6.0208,nan,0.0000,0.0000,0.0000,15.5587,-9.7119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0671,0.1590,0.0513,5.9298,-0.9153,0.5000,1,0.0858,0.0488,0.0000,-0.0019
0.0200,IMM-UKF,jink,0.500,10.00,0.050,1,0.600,1,11.5789,nan,nan,nan,nan,nan,nan,6.0208,nan,0.0000,0.0000,0.0000,15.8550,-9.7130,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1343,0.3161,0.1017,5.9403,-0.8441,0.5000,1,0.0858,0.0488,0.0000,-0.0019
0.0300,IMM-UKF,jink,0.500,10.00,0.050,1,0.600,1,11.5830,nan,nan,nan,nan,nan,nan,6.0208,nan,0.0000,0.0000,0.0000,16.1494,-9.7172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2015,0.4715,0.1512,5.9500,-0.7727,0.5000,1,0.0858,0.0488,0.0000,-0.0019
0.0400,IMM-UKF,jink,0.500,10.00,0.050,1,0.600,1,11.5865,nan,nan,nan,nan,nan,nan,6.0208,nan,0.0000,0.0000,0.0000,16.4420,-9.7242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2689,0.6252,0.1998,5.9589,-0.7013,0.5000,1,0.0858,0.0488,0.0000,-0.0019
0.0500,IMM-UKF,jink,0.500,10.00,0.050,1,0.600,1,11.5894,13.4036,1.8141,6.7512,0.3600,0.0784,0.0298,6.0208,0.0000,0.5136,8.9868,0.2426,16.7330,-9.7341,15.2605,-9.7138,15.2435,-9.7980,15.2164,-9.8838,14.9462,-10.7371,-1.4725,0.0203,-1.4895,-0.0640,-1.5166,-0.1497,1,0.0500,1,0,0.3333,0.3333,0.3333,0.3363,0.7771,0.2475,5.9669,-0.6297,0.5000,1,0.0858,0.0488,-0.0019,-0.0019
0.0600,IMM-UKF,jink,0.500,10.00,0.050,1,0.600,1,11.5919,13.3863,1.7945,6.7634,0.3600,0.0784,0.0273,6.0208,0.0000,0.5149,10.7725,0.2436,17.0228,-9.7467,15.2605,-9.7138,15.2435,-9.7980,15.2042,-9.9200,14.8734,-10.9448,-1.7622,0.0329,-1.7793,-0.0514,-1.8185,-0.1733,1,0.0600,1,0,0.3333,0.3333,0.3333,0.4038,0.9273,0.2943,5.9740,-0.5581,0.5000,1,0.0858,0.0488,-0.0019,-0.0019
0.0700,IMM-UKF,jink,0.500,10.00,0.050,1,0.600,1,11.5938,13.3662,1.7724,6.7779,0.3600,0.0784,0.0246,6.0208,0.0000,0.5161,12.5602,0.2448,17.3101,-9.7620,15.2605,-9.7138,15.2435,-9.7980,15.1897,-9.9623,14.7958,-11.1593,-2.0496,0.0482,-2.0666,-0.0361,-2.1204,-0.2003,1,0.0700,1,0,0.3333,0.3333,0.3333,0.4713,1.0758,0.3401,5.9803,-0.4864,0.5000,1,0.0858,0.0488,-0.0019,-0.0019
0.0800,IMM-UKF,jink,0.500,10.00,0.050,1,0.600,1,11.5951,13.3431,1.7480,6.7944,0.3600,0.0784,0.0219,6.0208,0.0000,0.5169,14.3514,0.2456,17.5951,-9.7800,15.2605,-9.7138,15.2435,-9.7980,15.1726,-10.0106,14.7131,-11.3807,-2.3346,0.0662,-2.3517,-0.0181,-2.4226,-0.2306,1,0.0800,1,0,0.3333,0.3333,0.3333,0.5389,1.2226,0.3851,5.9857,-0.4146,0.5000,1,0.0858,0.0488,-0.0019,-0.0019
0.0900,IMM-UKF,jink,0.500,10.00,0.050,1,0.600,1,11.5959,13.3172,1.7212,6.8132,0.3600,0.0784,0.0193,6.0208,0.0000,0.5177,16.1487,0.2464,17.8782,-9.8006,15.2605,-9.7138,15.2435,-9.7980,15.1529,-10.0648,14.6252,-11.6092,-2.6177,0.0868,-2.6348,0.0026,-2.7254,-0.2642,1,0.0900,1,0,0.3333,0.3333,0.3333,0.6065,1.3678,0.4292,5.9902,-0.3427,0.5000,1,0.1154,0.0405,-0.0019,-0.0001
0.1000,IMM-UKF,jink,0.500,10.00,0.050,1,0.600,1,11.5963,13.2885,1.6922,6.8340,0.3600,0.0784,0.0168,6.0208,0.0000,0.5185,17.9525,0.2473,18.1594,-9.8239,15.2605,-9.7138,15.2435,-9.7980,15.1305,-10.1249,14.5318,-11.8448,-2.8989,0.1101,-2.9159,0.0258,-3.0289,-0.3010,1,0.1000,1,0,0.3333,0.3333,0.3333,0.6742,1.5113,0.4724,5.9939,-0.2708,0.5000,1,0.1154,0.0405,-0.0019,-0.0001
