t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz
0.0100,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.4187,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.5731,-11.7372,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0668,0.1665,-0.0147,5.5709,2.2283,0.0000
0.0200,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.4533,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.7100,-11.7152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1332,0.3312,-0.0293,5.5708,2.2284,0.0000
0.0300,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.4862,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.8460,-11.6938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1993,0.4941,-0.0436,5.5708,2.2286,0.0000
0.0400,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.5175,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.9813,-11.6731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2652,0.6553,-0.0578,5.5707,2.2288,0.0000
0.0500,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.5472,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.1158,-11.6530,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.3307,0.8147,-0.0717,5.5705,2.2291,0.0000
0.0600,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.5753,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.2496,-11.6335,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.3960,0.9723,-0.0855,5.5704,2.2295,0.0000
0.0700,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.6018,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.3827,-11.6146,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.4609,1.1283,-0.0991,5.5702,2.2300,0.0000
0.0800,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.6268,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.5152,-11.5963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.5255,1.2825,-0.1125,5.5700,2.2305,0.0000
0.0900,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.6502,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.6470,-11.5786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.5899,1.4351,-0.1258,5.5697,2.2312,0.0000
0.1000,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.6722,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.7781,-11.5614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.6539,1.5860,-0.1388,5.5695,2.2319,0.0000
0.1100,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.6926,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,19.9087,-11.5448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.7177,1.7352,-0.1517,5.5691,2.2326,0.0000
0.1200,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.7115,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,20.0387,-11.5287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.7812,1.8828,-0.1643,5.5688,2.2335,0.0000
0.1300,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.7289,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,20.1681,-11.5131,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.8443,2.0288,-0.1769,5.5684,2.2344,0.0000
0.1400,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.7449,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,20.2971,-11.4981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.9072,2.1731,-0.1892,5.5680,2.2354,0.0000
0.1500,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.7595,17.8812,-1.8783,9.3070,0.3600,0.1065,0.0183,6.0000,0.0000,1.5728,12.5480,0.1686,20.4255,-11.4836,18.4354,-11.7598,18.4936,-12.0174,18.4026,-12.1733,18.0687,-12.7433,-1.9901,-0.2762,-1.9319,-0.5339,-2.0229,-0.6898,1,0.1500,1,0,1.0000,0.0000,0.0000,0.9698,2.3159,-0.2014,5.5676,2.2365,0.0000
0.1600,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.7726,17.8319,-1.9407,9.3318,0.3600,0.1065,0.0183,6.0000,0.0000,1.5726,13.4027,0.1683,20.5534,-11.4696,18.4354,-11.7598,18.4936,-12.0174,18.3887,-12.1946,18.0252,-12.8064,-2.1180,-0.2903,-2.0598,-0.5479,-2.1647,-0.7250,1,0.1600,1,0,1.0000,0.0000,0.0000,1.0321,2.4571,-0.2134,5.5671,2.2377,0.0000
0.1700,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.7843,17.7798,-2.0045,9.3581,0.3600,0.1065,0.0184,6.0000,0.0000,1.5723,14.2634,0.1681,20.6809,-11.4561,18.4354,-11.7598,18.4936,-12.0174,18.3737,-12.2172,17.9793,-12.8716,-2.2454,-0.3038,-2.1872,-0.5614,-2.3072,-0.7612,1,0.1700,1,0,1.0000,0.0000,0.0000,1.0942,2.5968,-0.2252,5.5666,2.2389,0.0000
0.1800,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.7946,17.7249,-2.0697,9.3861,0.3600,0.1065,0.0184,6.0000,0.0000,1.5722,15.1303,0.1679,20.8079,-11.4430,18.4354,-11.7598,18.4936,-12.0174,18.3574,-12.2412,17.9311,-12.9389,-2.3725,-0.3168,-2.3143,-0.5744,-2.4504,-0.7982,1,0.1800,1,0,1.0000,0.0000,0.0000,1.1559,2.7349,-0.2369,5.5661,2.2403,0.0000
0.1900,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.8035,17.6674,-2.1362,9.4156,0.3600,0.1065,0.0184,6.0000,0.0000,1.5720,16.0038,0.1677,20.9344,-11.4305,18.4354,-11.7598,18.4936,-12.0174,18.3399,-12.2666,17.8803,-13.0085,-2.4990,-0.3293,-2.4408,-0.5869,-2.5945,-0.8361,1,0.1900,1,0,1.0000,0.0000,0.0000,1.2174,2.8715,-0.2484,5.5655,2.2417,0.0000
0.2000,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.8111,17.6071,-2.2039,9.4466,0.3600,0.1065,0.0185,6.0000,0.0000,1.5718,16.8841,0.1675,21.0606,-11.4184,18.4354,-11.7598,18.4936,-12.0174,18.3212,-12.2934,17.8270,-13.0804,-2.6252,-0.3414,-2.5670,-0.5990,-2.7394,-0.8749,1,0.2000,1,0,1.0000,0.0000,0.0000,1.2786,3.0065,-0.2597,5.5649,2.2431,0.0000
0.2100,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.8173,17.5443,-2.2729,9.4792,0.3600,0.1065,0.0185,6.0000,0.0000,1.5717,17.7716,0.1673,21.1864,-11.4069,18.4354,-11.7598,18.4936,-12.0174,18.3011,-12.3216,17.7709,-13.1546,-2.7510,-0.3530,-2.6928,-0.6106,-2.8853,-0.9147,1,0.2100,1,0,1.0000,0.0000,0.0000,1.3395,3.1401,-0.2709,5.5643,2.2447,0.0000
0.2200,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.8221,17.4790,-2.3432,9.5133,0.3600,0.1065,0.0185,6.0000,0.0000,1.5716,18.6666,0.1672,21.3118,-11.3957,18.4354,-11.7598,18.4936,-12.0174,18.2796,-12.3512,17.7120,-13.2312,-2.8764,-0.3641,-2.8182,-0.6217,-3.0322,-0.9554,1,0.2200,1,0,1.0000,0.0000,0.0000,1.4002,3.2722,-0.2819,5.5636,2.2463,0.0000
0.2300,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.8257,17.4111,-2.4146,9.5490,0.3600,0.1065,0.0186,6.0000,0.0000,1.5714,19.5694,0.1670,21.4368,-11.3851,18.4354,-11.7598,18.4936,-12.0174,18.2567,-12.3822,17.6502,-13.3103,-3.0014,-0.3748,-2.9432,-0.6324,-3.1801,-0.9971,1,0.2300,1,0,1.0000,0.0000,0.0000,1.4605,3.4028,-0.2928,5.5629,2.2480,0.0000
0.2400,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.8279,17.3407,-2.4872,9.5861,0.3600,0.1065,0.0186,6.0000,0.0000,1.5713,20.4806,0.1669,21.5615,-11.3748,18.4354,-11.7598,18.4936,-12.0174,18.2323,-12.4146,17.5854,-13.3919,-3.1261,-0.3850,-3.0679,-0.6426,-3.3292,-1.0398,1,0.2400,1,0,1.0000,0.0000,0.0000,1.5206,3.5320,-0.3035,5.5622,2.2498,0.0000
0.2500,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.8288,19.0863,-0.7425,6.4252,0.3599,0.1038,0.0187,6.0000,1.8268,0.8455,18.9265,0.1668,21.6859,-11.3650,19.7781,-11.5614,19.6844,-11.4543,18.4897,-10.9686,18.3309,-8.7493,-1.9078,-0.1963,-2.0015,-0.0893,-3.1961,0.3965,2,0.1500,2,0,1.0000,0.0000,0.0000,1.5805,3.6597,-0.3140,5.5615,2.2517,0.0000
0.2600,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.8285,19.0276,-0.8008,6.4718,0.3599,0.1038,0.0188,6.0000,1.8268,0.8455,19.7340,0.1667,21.8099,-11.3557,19.7781,-11.5614,19.6844,-11.4543,18.4788,-10.9361,18.2899,-8.7237,-2.0318,-0.2057,-2.1255,-0.0986,-3.3312,0.4196,2,0.1600,2,0,1.0000,0.0000,0.0000,1.6400,3.7860,-0.3244,5.5607,2.2536,0.0000
0.2700,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.8268,18.9665,-0.8604,6.5205,0.3599,0.1038,0.0188,6.0000,1.8268,0.8455,20.5469,0.1666,21.9337,-11.3468,19.7781,-11.5614,19.6844,-11.4543,18.4666,-10.9043,18.2466,-8.6983,-2.1556,-0.2146,-2.2493,-0.1075,-3.4671,0.4425,2,0.1700,2,0,1.0000,0.0000,0.0000,1.6993,3.9109,-0.3346,5.5599,2.2557,0.0000
0.2800,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.8240,18.9028,-0.9212,6.5713,0.3599,0.1038,0.0188,6.0000,1.8268,0.8455,21.3655,0.1666,22.0572,-11.3383,19.7781,-11.5614,19.6844,-11.4543,18.4533,-10.8733,18.2011,-8.6732,-2.2791,-0.2231,-2.3728,-0.1160,-3.6039,0.4651,2,0.1800,2,0,1.0000,0.0000,0.0000,1.7584,4.0344,-0.3447,5.5590,2.2578,0.0000
0.2900,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.8199,18.8367,-0.9831,6.6240,0.3599,0.1038,0.0188,6.0000,1.8268,0.8455,22.1898,0.1665,22.1804,-11.3303,19.7781,-11.5614,19.6844,-11.4543,18.4386,-10.8428,18.1532,-8.6481,-2.4023,-0.2311,-2.4960,-0.1241,-3.7418,0.4874,2,0.1900,2,0,1.0000,0.0000,0.0000,1.8172,4.1565,-0.3547,5.5581,2.2599,0.0000
0.3000,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.8145,18.7682,-1.0463,6.6788,0.3599,0.1038,0.0188,6.0000,1.8268,0.8455,23.0204,0.1665,22.3034,-11.3226,19.7781,-11.5614,19.6844,-11.4543,18.4227,-10.8131,18.1028,-8.6233,-2.5253,-0.2388,-2.6190,-0.1317,-3.8806,0.5095,2,0.2000,2,0,1.0000,0.0000,0.0000,1.8757,4.2772,-0.3645,5.5572,2.2622,0.0000
0.3100,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.8080,18.6974,-1.1105,6.7355,0.3599,0.1038,0.0188,6.0000,1.8268,0.8454,23.8575,0.1665,22.4261,-11.3154,19.7781,-11.5614,19.6844,-11.4543,18.4055,-10.7840,18.0499,-8.5986,-2.6480,-0.2460,-2.7417,-0.1389,-4.0206,0.5314,2,0.2100,2,0,1.0000,0.0000,0.0000,1.9339,4.3966,-0.3741,5.5563,2.2645,0.0000
0.3200,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.8002,18.6243,-1.1759,6.7941,0.3599,0.1038,0.0188,6.0000,1.8268,0.8454,24.7014,0.1664,22.5486,-11.3086,19.7781,-11.5614,19.6844,-11.4543,18.3869,-10.7555,17.9944,-8.5740,-2.7705,-0.2528,-2.8642,-0.1458,-4.1617,0.5531,2,0.2200,2,0,1.0000,0.0000,0.0000,1.9920,4.5146,-0.3836,5.5553,2.2669,0.0000
0.3300,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.7913,18.5488,-1.2424,6.8545,0.3599,0.1038,0.0188,6.0000,1.8268,0.8453,25.5524,0.1665,22.6709,-11.3021,19.7781,-11.5614,19.6844,-11.4543,18.3670,-10.7276,17.9361,-8.5495,-2.8928,-0.2592,-2.9865,-0.1522,-4.3039,0.5745,2,0.2300,2,0,1.0000,0.0000,0.0000,2.0497,4.6313,-0.3930,5.5543,2.2694,0.0000
0.3400,UKF,smooth,0.500,10.00,0.150,1,0.600,1,19.7812,18.4711,-1.3100,6.9168,0.3599,0.1038,0.0188,6.0000,1.8268,0.8452,26.4108,0.1665,22.7930,-11.2961,19.7781,-11.5614,19.6844,-11.4543,18.3456,-10.7004,17.8750,-8.5252,-3.0149,-0.2653,-3.1086,-0.1582,-4.4474,0.5957,2,0.2400,2,0,1.0000,0.0000,0.0000,2.1072,4.7467,-0.4022,5.5532,2.2720,0.0000
