t_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
16.5603,240.005,179.408,20.383,9.413,-2.2660,0.8510,0.1128,0.5787,45.7898,8.9992,-3.2477,41.3515,6.0000,6.5648,-139.2286,-26.6947
16.6603,240.029,179.419,18.613,8.066,-1.2925,1.9014,0.0737,0.4340,45.9534,9.0070,-3.3217,40.7564,6.0000,7.0652,-144.1369,-24.7351
16.7603,240.061,179.430,16.671,6.764,-2.0590,0.2472,0.0279,0.2250,45.9708,9.0097,-3.4664,40.1745,6.0000,7.4862,-147.4959,-23.2771
16.8603,240.064,179.437,14.809,5.719,-2.7186,-1.2692,0.0053,-0.0496,45.8372,9.0102,-3.6797,39.6141,6.0000,7.7927,-149.7322,-22.3111
16.9603,240.070,179.441,13.320,4.986,-3.3006,-2.6489,-0.0101,-0.3822,45.5663,9.0091,-3.9586,39.0832,6.0000,7.9773,-151.1291,-21.7585
17.0603,239.938,179.450,13.579,5.003,-3.8284,-3.8958,-0.0207,-0.7674,45.1714,9.0070,-4.2990,38.5896,6.0000,8.0371,-151.7935,-21.5729
17.1603,239.933,179.456,14.386,5.298,-4.3216,-5.0145,-0.0273,-1.2019,44.6651,9.0043,-4.6961,38.1402,6.0000,7.9731,-151.8416,-21.7349
17.2603,239.946,179.455,15.321,5.726,-4.7969,-6.0090,-0.0304,-1.6840,44.0601,9.0013,-5.1441,37.7416,6.0000,7.7887,-151.3028,-22.2545
17.3603,239.959,179.449,16.288,6.275,-5.2694,-6.8819,-0.0296,-2.2133,43.3684,8.9983,-5.6366,37.3996,6.0000,7.4898,-150.1711,-23.1719
17.4603,239.974,179.437,17.369,7.010,-5.7533,-7.6332,-0.0230,-2.7912,42.6021,8.9962,-6.1665,37.1189,6.0000,7.0850,-148.3909,-24.5653
17.5603,239.963,179.421,18.735,8.060,-6.2623,-8.2593,0.0048,-3.4069,41.7893,9.0006,-6.7262,36.9037,6.0000,6.6070,-145.8138,-26.5238
17.6603,239.975,179.410,20.161,9.288,-5.0570,-6.8286,0.1025,-3.9038,41.1154,9.0105,-7.3076,36.7570,6.0000,6.2774,-142.0149,-28.1441
17.7603,239.985,179.405,20.966,10.042,-3.3536,-5.0267,0.0604,-4.2309,40.6199,9.0163,-7.9024,36.6810,6.0000,6.1525,-137.0141,-28.8318
17.8603,239.992,179.405,21.075,10.148,-1.6754,-3.4901,0.0132,-4.3904,40.2766,9.0174,-8.5020,36.6768,6.0000,6.2233,-131.2041,-28.4839
17.9603,239.997,179.409,20.531,9.623,-0.0568,-2.2451,-0.0361,-4.3885,40.0565,9.0135,-9.0978,36.7443,6.0000,6.4800,-125.1192,-27.2167
18.0603,239.995,179.419,19.458,8.626,1.4914,-1.2714,-0.0924,-4.2395,39.9298,8.9999,-9.6877,36.8532,6.0000,6.9217,-119.4589,-25.2206
18.1603,239.976,179.431,17.741,7.271,0.8025,-1.3585,-0.2793,-4.1674,39.7918,8.9725,-10.2856,36.8993,6.0000,7.3756,-115.3110,-23.3339
18.2603,239.947,179.440,16.165,6.218,-0.8838,-1.8343,-0.1843,-4.2632,39.6065,8.9545,-10.8847,36.8734,6.0000,7.7336,-112.4402,-22.0465
18.3603,239.929,179.446,14.578,5.364,-2.4192,-2.2360,-0.0957,-4.5118,39.3813,8.9453,-11.4764,36.7761,6.0000,7.9833,-110.5194,-21.2490
18.4603,239.935,179.448,13.287,4.763,-3.8114,-2.5894,-0.0184,-4.8990,39.1208,8.9438,-12.0522,36.6086,6.0000,8.1186,-109.3515,-20.8649
18.5603,240.064,179.452,13.132,4.666,-5.0686,-2.9148,0.0469,-5.4113,38.8277,8.9487,-12.6037,36.3734,6.0000,8.1373,-108.8311,-20.8526
18.6603,240.058,179.455,13.993,5.006,-6.1984,-3.2297,0.1001,-6.0359,38.5031,8.9589,-13.1232,36.0738,6.0000,8.0406,-108.9087,-21.1949
18.7603,240.059,179.454,14.995,5.496,-7.2073,-3.5492,0.1410,-6.7609,38.1465,8.9731,-13.6031,35.7142,6.0000,7.8316,-109.5599,-21.9032
18.8603,240.047,179.448,16.047,6.116,-8.0997,-3.8873,0.1676,-7.5746,37.7559,8.9899,-14.0364,35.2998,6.0000,7.5160,-110.8040,-23.0159
18.9603,240.035,179.437,17.203,6.927,-8.8778,-4.2577,0.1732,-8.4655,37.3280,9.0069,-14.4171,34.8364,6.0000,7.1015,-112.7106,-24.5996
19.0603,240.029,179.422,18.574,8.017,-9.5386,-4.6742,0.1128,-9.4072,36.8671,9.0101,-14.7395,34.3309,6.0000,6.6097,-115.4299,-26.6044
19.1603,240.038,179.407,20.080,9.250,-7.9951,-3.7899,-0.2014,-10.1964,36.4952,8.9905,-14.9991,33.7903,6.0000,6.2520,-119.3823,-28.0592
19.2603,240.030,179.400,21.004,10.010,-5.9191,-2.4160,-0.1559,-10.7797,36.2607,8.9753,-15.1921,33.2226,6.0000,6.1086,-124.5439,-28.6188
19.3603,240.024,179.398,21.177,10.114,-4.0980,-1.0101,-0.0794,-11.1825,36.1666,8.9679,-15.3158,32.6358,6.0000,6.1744,-130.5012,-28.2067
19.4604,240.019,179.403,20.633,9.583,-2.5817,0.3855,0.0158,-11.4350,36.2120,8.9701,-15.3683,32.0385,6.0000,6.4401,-136.6943,-26.9649
19.5604,240.020,179.415,19.489,8.580,-1.3520,1.7539,0.1502,-11.5710,36.3848,8.9908,-15.3792,31.4387,6.0000,6.9046,-142.3997,-25.2040
19.6604,240.036,179.431,17.600,7.282,-1.5734,0.9781,0.4092,-11.7316,36.4749,9.0308,-15.4532,30.8437,6.0000,7.3828,-146.5307,-23.8037
19.7604,240.062,179.443,15.822,6.251,-2.2662,-0.6141,0.2997,-11.9610,36.4065,9.0602,-15.5978,30.2617,6.0000,7.7528,-149.3676,-22.8345
19.8604,240.058,179.450,14.177,5.421,-2.8663,-2.0676,0.1799,-12.2502,36.1934,9.0776,-15.8112,29.7013,6.0000,8.0034,-151.2430,-22.2135
19.9604,240.051,179.452,12.870,4.811,-3.4004,-3.3865,0.0673,-12.5926,35.8490,9.0838,-16.0900,29.1705,6.0000,8.1302,-152.3711,-21.8956
