t_s,u,v,w,h,own_vx,own_vy,own_vz,drone_x,drone_y,drone_z,tgt_x,tgt_y,tgt_z,true_range_m,origin_hdg,origin_att
16.4603,240.082,179.410,14.750,6.224,-4.4025,-2.3547,0.0900,-3.1204,40.1110,9.0755,-8.9799,37.2491,6.0000,7.1929,-116.0167,-24.8630
16.5603,240.081,179.412,14.767,6.200,-5.5090,-2.8934,-0.1324,-3.6761,39.8193,9.0614,-9.5041,36.9572,6.0000,7.1614,-116.1404,-24.8563
16.6603,240.082,179.407,15.022,6.336,-6.5098,-3.3880,-0.3037,-4.3315,39.4783,9.0307,-10.0248,36.6592,6.0000,7.0219,-116.3273,-25.1086
16.7603,240.085,179.396,15.509,6.639,-7.4157,-3.8458,-0.3949,-5.0770,39.0916,8.9918,-10.5416,36.3544,6.0000,6.7874,-116.5900,-25.6767
16.8603,240.091,179.381,16.230,7.147,-8.2273,-4.2689,-0.2687,-5.8920,38.6687,8.9775,-11.0541,36.0422,6.0000,6.4941,-116.9498,-26.7890
16.9603,240.096,179.372,16.905,7.779,-6.8752,-3.5565,0.4102,-6.5685,38.3190,9.0164,-11.5615,35.7221,6.0000,6.3665,-117.4609,-27.7677
17.0603,240.095,179.375,17.015,7.946,-4.7250,-2.4024,0.2443,-7.0320,38.0838,9.0379,-12.0636,35.3936,6.0000,6.4452,-118.1143,-27.6147
17.1603,240.090,179.382,16.630,7.565,-2.8704,-1.3856,-0.3381,-7.3359,37.9355,8.9951,-12.5596,35.0560,6.0000,6.6566,-118.8487,-26.2522
17.2603,240.085,179.386,16.216,7.003,-3.6876,-1.8879,-0.6173,-7.7096,37.7435,8.9368,-13.0490,34.7090,6.0000,6.7904,-119.5953,-25.1499
17.3603,240.083,179.388,16.065,6.771,-4.7580,-2.5578,-0.0965,-8.1900,37.4847,8.9294,-13.5313,34.3521,6.0000,6.8331,-120.3759,-24.9127
17.4603,240.082,179.390,16.121,6.834,-5.7165,-3.1869,0.3605,-8.7660,37.1630,8.9664,-14.0058,33.9849,6.0000,6.7912,-121.2224,-25.4231
17.5603,240.082,179.390,16.377,7.155,-6.5998,-3.7988,0.5895,-9.4298,36.7802,9.0227,-14.4719,33.6071,6.0000,6.6625,-122.1671,-26.4935
17.6603,240.085,179.386,16.864,7.669,-7.1936,-4.2507,-0.0315,-10.1231,36.3726,9.0158,-14.9290,33.2184,6.0000,6.4731,-123.2616,-27.2656
17.7603,240.088,179.377,17.228,7.866,-5.2681,-2.9784,-0.5304,-10.6411,36.0809,8.9666,-15.3763,32.8185,6.0000,6.4522,-124.5490,-26.8696
17.8603,240.086,179.379,17.004,7.577,-3.4532,-1.7339,0.0188,-10.9928,35.9024,8.9812,-15.8132,32.4074,6.0000,6.6410,-125.9283,-26.1857
17.9603,240.080,179.393,16.479,7.255,-3.8505,-2.1360,0.7238,-11.3822,35.6847,9.0497,-16.2391,31.9847,6.0000,6.8071,-127.2854,-26.1397
18.0603,240.077,179.402,16.264,7.177,-4.7915,-2.9894,0.3034,-11.8651,35.3820,9.0772,-16.6532,31.5506,6.0000,6.8432,-128.6519,-26.2479
18.1603,240.077,179.401,16.354,7.248,-5.5894,-3.7704,-0.2216,-12.4273,35.0014,9.0526,-17.0549,31.1049,6.0000,6.7581,-130.0827,-26.3719
18.2603,240.080,179.391,16.724,7.446,-6.2830,-4.5093,-0.6948,-13.0586,34.5467,8.9852,-17.4435,30.6478,6.0000,6.5653,-131.6283,-26.5511
18.3603,240.084,179.379,17.216,7.746,-5.7615,-4.1367,-0.1547,-13.6261,34.1412,8.9708,-17.8182,30.1792,6.0000,6.4700,-133.3677,-26.8312
18.4603,240.084,179.381,17.144,7.725,-4.0518,-2.5738,0.3637,-14.0262,33.8886,9.0072,-18.1784,29.6994,6.0000,6.6026,-135.2384,-26.6028
18.5603,240.080,179.392,16.696,7.425,-3.9043,-2.6036,0.2046,-14.4202,33.6232,9.0263,-18.5236,29.2086,6.0000,6.7264,-137.0773,-26.2564
18.6603,240.079,179.394,16.547,7.294,-4.6449,-3.6281,-0.1284,-14.8877,33.2555,9.0130,-18.8529,28.7071,6.0000,6.7268,-138.9044,-26.1280
18.7603,240.080,179.390,16.684,7.359,-5.2868,-4.6059,-0.2698,-15.4189,32.7905,8.9881,-19.1658,28.1952,6.0000,6.6217,-140.7914,-26.3348
18.8603,240.083,179.383,17.024,7.645,-5.5134,-5.1102,0.3412,-15.9524,32.3027,9.0116,-19.4617,27.6733,6.0000,6.5251,-142.8204,-26.9879
18.9603,240.084,179.385,16.997,7.706,-4.0368,-3.2874,0.0110,-16.3576,31.9708,9.0006,-19.7401,27.1418,6.0000,6.5974,-144.9747,-26.5613
19.0603,240.083,179.385,16.772,7.399,-4.0563,-3.6090,-0.3914,-16.7647,31.6058,8.9671,-20.0004,26.6012,6.0000,6.6395,-147.1000,-26.0564
19.1603,240.083,179.386,16.716,7.373,-4.4761,-4.5948,0.3760,-17.2145,31.1406,9.0036,-20.2421,26.0521,6.0000,6.6214,-149.2322,-26.4862
19.2603,240.084,179.386,16.845,7.605,-4.8200,-5.5358,0.1229,-17.6835,30.6098,9.0050,-20.4648,25.4950,6.0000,6.5337,-151.4477,-26.8851
19.3603,240.086,179.381,16.909,7.581,-3.7723,-3.8414,-0.3602,-18.0603,30.2252,8.9836,-20.6681,24.9305,6.0000,6.5953,-153.7619,-26.4040
19.4604,240.084,179.387,16.576,7.368,-3.6357,-3.9919,0.5002,-18.4251,29.8203,9.0282,-20.8516,24.3593,6.0000,6.6813,-156.0272,-26.4657
19.5604,240.084,179.390,16.474,7.362,-3.9277,-5.1498,0.0425,-18.8186,29.3006,9.0290,-21.0151,23.7821,6.0000,6.6493,-158.2802,-26.6108
19.6604,240.087,179.384,16.659,7.470,-4.1114,-6.1657,-0.5727,-19.2243,28.6970,8.9814,-21.1583,23.1994,6.0000,6.5280,-160.6013,-26.6767
19.7604,240.090,179.378,16.778,7.525,-3.4476,-4.7133,0.0794,-19.5662,28.2328,8.9960,-21.2811,22.6122,6.0000,6.5780,-163.0163,-26.5999
19.8604,240.088,179.386,16.435,7.367,-3.1641,-4.4824,0.4796,-19.8826,27.7797,9.0390,-21.3832,22.0209,6.0000,6.6640,-165.3789,-26.6433
19.9604,240.088,179.388,16.328,7.312,-3.2306,-5.5942,-0.2389,-20.2057,27.2149,9.0132,-21.4647,21.4265,6.0000,6.6280,-167.7123,-26.5504
