t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz,timing_on,period_s,pkt_latency_s,meas_stamp_s,stamp_err_s,zoom,fov_deg,fx
0.0100,EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.7695,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,14.8203,-8.6072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0644,0.2146,-0.0209,5.8209,1.4552,0.0000,1,0.0830,0.0563,0.0000,-0.0019,1.000,70.00,342.76
0.0200,EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.7937,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,14.8966,-8.6014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1284,0.4269,-0.0416,5.8208,1.4553,0.0000,1,0.0830,0.0563,0.0000,-0.0019,1.000,70.00,342.76
0.0300,EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8158,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,14.9727,-8.5957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1920,0.6371,-0.0620,5.8208,1.4555,0.0000,1,0.0830,0.0563,0.0000,-0.0019,1.000,70.00,342.76
0.0400,EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8358,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,15.0486,-8.5901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2553,0.8450,-0.0822,5.8207,1.4557,0.0000,1,0.0830,0.0563,0.0000,-0.0019,1.000,70.00,342.76
0.0500,EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8536,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,15.1243,-8.5848,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.3182,1.0508,-0.1022,5.8207,1.4560,0.0000,1,0.0830,0.0563,0.0000,-0.0019,1.000,70.00,342.76
0.0600,EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8695,11.9185,-27.9509,8.4331,0.3600,0.3600,0.0078,6.0000,0.0000,0.7253,17.6690,0.0683,15.1999,-8.5796,14.7438,-5.7459,14.6386,-5.6822,14.6232,-5.6846,14.4909,-5.7058,-0.4561,2.8337,-0.5613,2.8974,-0.5767,2.8950,1,0.0600,1,0,1.0000,0.0000,0.0000,0.3808,1.2545,-0.1220,5.8205,1.4564,0.0000,1,0.0830,0.0563,-0.0019,-0.0019,1.000,70.00,342.76
0.0700,EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8832,11.8901,-27.9931,8.4447,0.3600,0.3600,0.0079,6.0000,0.0000,0.7253,17.7342,0.0683,15.2753,-8.5745,14.7438,-5.7459,14.6386,-5.6822,14.6175,-5.6855,14.4591,-5.7106,-0.5315,2.8286,-0.6367,2.8924,-0.6578,2.8890,1,0.0700,1,0,1.0000,0.0000,0.0000,0.4430,1.4561,-0.1416,5.8204,1.4569,0.0000,1,0.0830,0.0563,-0.0019,-0.0019,1.000,70.00,342.76
0.0800,EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.8950,11.8577,-28.0373,8.4580,0.3600,0.3600,0.0080,6.0000,0.0000,0.7253,17.8137,0.0682,15.3505,-8.5697,14.7438,-5.7459,14.6386,-5.6822,14.6107,-5.6865,14.4248,-5.7158,-0.6067,2.8238,-0.7119,2.8875,-0.7398,2.8831,1,0.0800,1,0,1.0000,0.0000,0.0000,0.5049,1.6555,-0.1609,5.8203,1.4575,0.0000,1,0.0830,0.0563,-0.0019,-0.0019,1.000,70.00,342.76
0.0900,EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.9047,11.8213,-28.0835,8.4731,0.3600,0.3600,0.0081,6.0000,0.0000,0.7253,17.9078,0.0682,15.4256,-8.5649,14.7438,-5.7459,14.6386,-5.6822,14.6029,-5.6877,14.3880,-5.7212,-0.6818,2.8190,-0.7870,2.8828,-0.8227,2.8772,1,0.0900,1,0,1.0000,0.0000,0.0000,0.5664,1.8529,-0.1801,5.8201,1.4581,0.0000,1,0.0807,0.0471,-0.0019,-0.0010,1.000,70.00,342.76
0.1000,EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.9125,11.7809,-28.1316,8.4899,0.3600,0.3600,0.0082,6.0000,0.0000,0.7253,18.0167,0.0682,15.5005,-8.5604,14.7438,-5.7459,14.6386,-5.6822,14.5940,-5.6890,14.3486,-5.7269,-0.7568,2.8145,-0.8619,2.8782,-0.9066,2.8713,1,0.1000,1,0,1.0000,0.0000,0.0000,0.6276,2.0482,-0.1990,5.8199,1.4589,0.0000,1,0.0807,0.0471,-0.0019,-0.0010,1.000,70.00,342.76
0.1100,EKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,39.9183,11.7367,-28.1817,8.5085,0.3600,0.3600,0.0083,6.0000,0.0000,0.7253,18.1406,0.0681,15.5753,-8.5560,14.7438,-5.7459,14.6386,-5.6822,14.5839,-5.6905,14.3062,-5.7329,-0.8316,2.8101,-0.9367,2.8738,-0.9914,2.8654,1,0.1100,1,0,1.0000,0.0000,0.0000,0.6884,2.2415,-0.2177,5.8197,1.4597,0.0000,1,0.0807,0.0471,-0.0019,-0.0010,1.000,70.00,342.76
