t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz,timing_on,period_s,pkt_latency_s,meas_stamp_s,stamp_err_s,zoom,fov_deg,fx
0.0100,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5742,nan,nan,nan,nan,nan,nan,6.0208,nan,0.0000,0.0000,0.0000,15.5587,-9.7119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0671,0.1590,0.0513,5.9298,-0.9153,0.5000,1,0.0858,0.0488,0.0000,-0.0019,1.000,70.00,342.76
0.0200,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5789,nan,nan,nan,nan,nan,nan,6.0208,nan,0.0000,0.0000,0.0000,15.8550,-9.7130,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1343,0.3161,0.1017,5.9403,-0.8441,0.5000,1,0.0858,0.0488,0.0000,-0.0019,1.000,70.00,342.76
0.0300,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5830,nan,nan,nan,nan,nan,nan,6.0208,nan,0.0000,0.0000,0.0000,16.1494,-9.7172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2015,0.4715,0.1512,5.9500,-0.7727,0.5000,1,0.0858,0.0488,0.0000,-0.0019,1.000,70.00,342.76
0.0400,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5865,nan,nan,nan,nan,nan,nan,6.0208,nan,0.0000,0.0000,0.0000,16.4420,-9.7242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2689,0.6252,0.1998,5.9589,-0.7013,0.5000,1,0.0858,0.0488,0.0000,-0.0019,1.000,70.00,342.76
0.0500,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5894,11.9593,0.3699,8.4232,0.3600,0.3600,0.0298,6.0208,0.0000,0.5136,9.0122,0.2426,16.7330,-9.7341,15.2605,-9.7138,15.2435,-9.7980,15.2131,-9.8942,14.9090,-10.8543,-1.4725,0.0203,-1.4895,-0.0640,-1.5199,-0.1601,1,0.0500,1,0,0.3333,0.3333,0.3333,0.3363,0.7771,0.2475,5.9669,-0.6297,0.5000,1,0.0858,0.0488,-0.0019,-0.0019,1.000,70.00,342.76
0.0600,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5919,11.9421,0.3502,8.4331,0.3600,0.3600,0.0273,6.0208,0.0000,0.5149,10.8089,0.2436,17.0228,-9.7467,15.2605,-9.7138,15.2435,-9.7980,15.1995,-9.9348,14.8267,-11.0891,-1.7622,0.0329,-1.7793,-0.0514,-1.8233,-0.1881,1,0.0600,1,0,0.3333,0.3333,0.3333,0.4038,0.9273,0.2943,5.9740,-0.5581,0.5000,1,0.0858,0.0488,-0.0019,-0.0019,1.000,70.00,342.76
0.0700,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5938,11.9219,0.3281,8.4446,0.3600,0.3600,0.0246,6.0208,0.0000,0.5161,12.6100,0.2448,17.3101,-9.7620,15.2605,-9.7138,15.2435,-9.7980,15.1831,-9.9822,14.7387,-11.3319,-2.0496,0.0482,-2.0666,-0.0361,-2.1269,-0.2202,1,0.0700,1,0,0.3333,0.3333,0.3333,0.4713,1.0758,0.3401,5.9803,-0.4864,0.5000,1,0.0858,0.0488,-0.0019,-0.0019,1.000,70.00,342.76
0.0800,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5951,11.8988,0.3037,8.4579,0.3600,0.3600,0.0219,6.0208,0.0000,0.5169,14.4171,0.2456,17.5951,-9.7800,15.2605,-9.7138,15.2435,-9.7980,15.1640,-10.0364,14.6448,-11.5831,-2.3346,0.0662,-2.3517,-0.0181,-2.4312,-0.2564,1,0.0800,1,0,0.3333,0.3333,0.3333,0.5389,1.2226,0.3851,5.9857,-0.4146,0.5000,1,0.0858,0.0488,-0.0019,-0.0019,1.000,70.00,342.76
0.0900,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5959,11.8729,0.2770,8.4730,0.3600,0.3600,0.0193,6.0208,0.0000,0.5177,16.2328,0.2464,17.8782,-9.8006,15.2605,-9.7138,15.2435,-9.7980,15.1418,-10.0973,14.5448,-11.8428,-2.6177,0.0868,-2.6348,0.0026,-2.7364,-0.2967,1,0.0900,1,0,0.3333,0.3333,0.3333,0.6065,1.3678,0.4292,5.9902,-0.3427,0.5000,1,0.1154,0.0405,-0.0019,-0.0001,1.000,70.00,342.76
0.1000,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5963,11.8442,0.2480,8.4897,0.3600,0.3600,0.0168,6.0208,0.0000,0.5185,18.0579,0.2473,18.1594,-9.8239,15.2605,-9.7138,15.2435,-9.7980,15.1167,-10.1647,14.4383,-12.1112,-2.8989,0.1101,-2.9159,0.0258,-3.0427,-0.3409,1,0.1000,1,0,0.3333,0.3333,0.3333,0.6742,1.5113,0.4724,5.9939,-0.2708,0.5000,1,0.1154,0.0405,-0.0019,-0.0001,1.000,70.00,342.76
0.1100,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5961,11.8128,0.2167,8.5082,0.3600,0.3600,0.0144,6.0208,0.0000,0.5192,19.8930,0.2482,18.4386,-9.8497,15.2605,-9.7138,15.2435,-9.7980,15.0884,-10.2387,14.3252,-12.3885,-3.1781,0.1359,-3.1951,0.0516,-3.3502,-0.3890,1,0.1100,1,0,0.3333,0.3333,0.3333,0.7418,1.6532,0.5148,5.9967,-0.1989,0.5000,1,0.1154,0.0405,-0.0019,-0.0001,1.000,70.00,342.76
0.1200,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5954,11.7786,0.1833,8.5283,0.3600,0.3600,0.0121,6.0208,0.0000,0.5200,21.7388,0.2490,18.7158,-9.8780,15.2605,-9.7138,15.2435,-9.7980,15.0569,-10.3191,14.2050,-12.6749,-3.4553,0.1642,-3.4724,0.0800,-3.6589,-0.4411,1,0.1200,1,0,0.3333,0.3333,0.3333,0.8095,1.7935,0.5562,5.9987,-0.1269,0.5000,1,0.1154,0.0405,-0.0019,-0.0001,1.000,70.00,342.76
0.1300,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5942,11.7418,0.1477,8.5502,0.3600,0.3600,0.0099,6.0208,0.0000,0.5208,23.5962,0.2499,18.9911,-9.9088,15.2605,-9.7138,15.2435,-9.7980,15.0221,-10.4060,14.0775,-12.9707,-3.7305,0.1950,-3.7476,0.1108,-3.9690,-0.4972,1,0.1300,1,0,0.3333,0.3333,0.3333,0.8771,1.9322,0.5968,5.9997,-0.0549,0.5000,1,0.1154,0.0405,-0.0019,-0.0001,1.000,70.00,342.76
0.1400,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5925,12.9900,1.3975,7.2638,0.3600,0.3600,0.0078,6.0208,2.2936,1.0644,28.5490,0.2508,19.2643,-9.9420,17.8782,-9.8006,17.7851,-9.6468,14.5404,-8.9635,11.6308,-6.2418,-1.3860,0.1414,-1.4792,0.2952,-4.7239,0.9785,2,0.0500,2,0,0.3441,0.3399,0.3160,0.9447,2.0693,0.6365,6.0000,0.0171,0.5000,1,0.1154,0.0405,0.0899,-0.0001,1.000,70.00,342.76
0.1500,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5903,12.9632,1.3728,7.2879,0.3600,0.3600,0.0058,6.0208,2.2936,1.0629,30.5800,0.2517,19.5354,-9.9776,17.8782,-9.8006,17.7851,-9.6468,14.4773,-8.9293,11.4637,-6.3285,-1.6572,0.1770,-1.7504,0.3308,-5.0581,1.0484,2,0.0600,2,0,0.3441,0.3399,0.3160,1.0123,2.2049,0.6754,5.9993,0.0891,0.5000,1,0.1154,0.0405,0.0899,-0.0001,1.000,70.00,342.76
0.1600,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5877,12.9336,1.3460,7.3141,0.3600,0.3600,0.0039,6.0208,2.2936,1.0614,32.6163,0.2527,19.8046,-10.0156,17.8782,-9.8006,17.7851,-9.6468,14.4110,-8.9000,11.2891,-6.4191,-1.9263,0.2150,-2.0195,0.3688,-5.3935,1.1156,2,0.0700,2,0,0.3441,0.3399,0.3160,1.0799,2.3389,0.7134,5.9978,0.1611,0.5000,1,0.1154,0.0405,0.0899,-0.0001,1.000,70.00,342.76
0.1700,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5846,12.9015,1.3169,7.3424,0.3600,0.3600,0.0021,6.0208,2.2936,1.0598,34.6585,0.2536,20.0716,-10.0559,17.8782,-9.8006,17.7851,-9.6468,14.3414,-8.8755,11.1070,-6.5135,-2.1934,0.2553,-2.2865,0.4090,-5.7302,1.1804,2,0.0800,2,0,0.3441,0.3399,0.3160,1.1474,2.4714,0.7505,5.9955,0.2330,0.5000,1,0.1154,0.0405,0.0899,-0.0001,1.000,70.00,342.76
0.1800,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5809,12.8667,1.2858,7.3728,0.3600,0.3600,0.0004,6.0208,2.2936,1.0583,36.7076,0.2545,20.3365,-10.0984,17.8782,-9.8006,17.7851,-9.6468,14.2684,-8.8557,10.9169,-6.6117,-2.4583,0.2978,-2.5515,0.4516,-6.0681,1.2427,2,0.0900,2,0,0.3441,0.3399,0.3160,1.2149,2.6024,0.7868,5.9922,0.3050,0.5000,1,0.1154,0.0405,0.0899,-0.0001,1.000,70.00,342.76
0.1900,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5769,12.8293,1.2525,7.4053,0.3600,0.3600,0.0011,6.0208,2.2936,1.0568,38.7642,0.2555,20.5994,-10.1432,17.8782,-9.8006,17.7851,-9.6468,14.1919,-8.8404,10.7187,-6.7138,-2.7211,0.3426,-2.8143,0.4964,-6.4075,1.3027,2,0.1000,2,0,0.3441,0.3399,0.3160,1.2823,2.7319,0.8222,5.9882,0.3769,0.5000,1,0.1154,0.0405,0.0899,-0.0001,1.000,70.00,342.76
0.2000,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5723,12.7895,1.2171,7.4398,0.3600,0.3600,0.0026,6.0208,2.2936,1.0552,40.8291,0.2564,20.8601,-10.1902,17.8782,-9.8006,17.7851,-9.6468,14.1117,-8.8297,10.5118,-6.8197,-2.9818,0.3896,-3.0750,0.5433,-6.7484,1.3605,2,0.1100,2,0,0.3441,0.3399,0.3160,1.3497,2.8600,0.8568,5.9832,0.4487,0.5000,1,0.1154,0.0405,0.0899,-0.0001,1.000,70.00,342.76
0.2100,IMM-UKF-LOS,jink,0.500,10.00,0.050,1,0.600,1,11.5673,12.7471,1.1798,7.4764,0.3600,0.3600,0.0040,6.0208,2.2936,1.0536,42.9031,0.2574,21.1186,-10.2393,17.8782,-9.8006,17.7851,-9.6468,14.0277,-8.8233,10.2961,-6.9295,-3.2403,0.4387,-3.3335,0.5925,-7.0909,1.4160,2,0.1200,2,0,0.3441,0.3399,0.3160,1.4169,2.9866,0.8906,5.9774,0.5205,0.5000,1,0.1157,0.0585,0.0899,-0.0011,1.000,70.00,342.76
