t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz,timing_on,period_s,pkt_latency_s,meas_stamp_s,stamp_err_s,zoom,fov_deg,fx
0.0100,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.4187,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.5731,-11.7372,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0668,0.1665,-0.0147,5.5709,2.2283,0.0000,1,0.0773,0.0453,0.0000,-0.0020,1.000,70.00,342.76
0.0200,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.4533,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.7100,-11.7152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1332,0.3312,-0.0293,5.5708,2.2284,0.0000,1,0.0773,0.0453,0.0000,-0.0020,1.000,70.00,342.76
0.0300,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.4862,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.8460,-11.6938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1993,0.4941,-0.0436,5.5708,2.2286,0.0000,1,0.0773,0.0453,0.0000,-0.0020,1.000,70.00,342.76
0.0400,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.5175,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.9813,-11.6731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.2652,0.6553,-0.0578,5.5707,2.2288,0.0000,1,0.0773,0.0453,0.0000,-0.0020,1.000,70.00,342.76
0.0500,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.5472,nan,nan,nan,nan,nan,nan,6.0000,nan,1.5760,1.5760,0.1720,19.1158,-11.6530,18.4354,-11.7598,18.4936,-12.0174,19.1741,-11.9102,19.1741,-11.9102,-0.6804,-0.1068,-0.6222,-0.3644,0.0583,-0.2572,1,0.0500,1,0,0.0000,0.0000,0.0000,0.3307,0.8147,-0.0717,5.5705,2.2291,0.0000,1,0.0773,0.0453,-0.0020,-0.0020,1.000,70.00,342.76
0.0600,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.5753,nan,nan,nan,nan,nan,nan,6.0000,nan,1.5756,1.5756,0.1716,19.2496,-11.6335,18.4354,-11.7598,18.4936,-12.0174,19.3079,-11.8906,19.3079,-11.8906,-0.8142,-0.1263,-0.7560,-0.3839,0.0583,-0.2571,1,0.0600,1,0,0.0000,0.0000,0.0000,0.3960,0.9723,-0.0855,5.5704,2.2295,0.0000,1,0.0773,0.0453,-0.0020,-0.0020,1.000,70.00,342.76
0.0700,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.6018,nan,nan,nan,nan,nan,nan,6.0000,nan,1.5752,1.5752,0.1712,19.3827,-11.6146,18.4354,-11.7598,18.4936,-12.0174,19.4410,-11.8717,19.4410,-11.8717,-0.9473,-0.1452,-0.8891,-0.4028,0.0583,-0.2571,1,0.0700,1,0,0.0000,0.0000,0.0000,0.4609,1.1283,-0.0991,5.5702,2.2300,0.0000,1,0.0773,0.0453,-0.0020,-0.0020,1.000,70.00,342.76
0.0800,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.6268,nan,nan,nan,nan,nan,nan,6.0000,nan,1.5748,1.5748,0.1708,19.5152,-11.5963,18.4354,-11.7598,18.4936,-12.0174,19.5734,-11.8533,19.5734,-11.8533,-1.0798,-0.1635,-1.0216,-0.4211,0.0583,-0.2570,1,0.0800,1,0,0.0000,0.0000,0.0000,0.5255,1.2825,-0.1125,5.5700,2.2305,0.0000,1,0.1365,0.0416,-0.0020,0.0000,1.000,70.00,342.76
0.0900,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.6502,nan,nan,nan,nan,nan,nan,6.0000,nan,1.5745,1.5745,0.1704,19.6470,-11.5786,18.4354,-11.7598,18.4936,-12.0174,19.7052,-11.8355,19.7052,-11.8355,-1.2116,-0.1813,-1.1534,-0.4389,0.0583,-0.2569,1,0.0900,1,0,0.0000,0.0000,0.0000,0.5899,1.4351,-0.1258,5.5697,2.2312,0.0000,1,0.1365,0.0416,-0.0020,0.0000,1.000,70.00,342.76
0.1000,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.6722,nan,nan,nan,nan,nan,nan,6.0000,nan,1.5742,1.5742,0.1701,19.7781,-11.5614,18.4354,-11.7598,18.4936,-12.0174,19.8364,-11.8183,19.8364,-11.8183,-1.3427,-0.1984,-1.2845,-0.4560,0.0583,-0.2569,1,0.1000,1,0,0.0000,0.0000,0.0000,0.6539,1.5860,-0.1388,5.5695,2.2319,0.0000,1,0.1365,0.0416,-0.0020,0.0000,1.000,70.00,342.76
0.1100,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.6926,nan,nan,nan,nan,nan,nan,6.0000,nan,1.5739,1.5739,0.1697,19.9087,-11.5448,18.4354,-11.7598,18.4936,-12.0174,19.9670,-11.8016,19.9670,-11.8016,-1.4733,-0.2151,-1.4151,-0.4727,0.0583,-0.2568,1,0.1100,1,0,0.0000,0.0000,0.0000,0.7177,1.7352,-0.1517,5.5691,2.2326,0.0000,1,0.1365,0.0416,-0.0020,0.0000,1.000,70.00,342.76
0.1200,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.7115,nan,nan,nan,nan,nan,nan,6.0000,nan,1.5736,1.5736,0.1694,20.0387,-11.5287,18.4354,-11.7598,18.4936,-12.0174,20.0970,-11.7854,20.0970,-11.7854,-1.6033,-0.2312,-1.5451,-0.4888,0.0583,-0.2568,1,0.1200,1,0,0.0000,0.0000,0.0000,0.7812,1.8828,-0.1643,5.5688,2.2335,0.0000,1,0.1365,0.0416,-0.0020,0.0000,1.000,70.00,342.76
0.1300,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.7289,nan,nan,nan,nan,nan,nan,6.0000,nan,2.9313,3.8426,0.1691,20.1681,-11.5131,19.5152,-11.5963,19.7960,-12.0022,20.5846,-12.0094,21.9469,-12.9125,-0.6530,-0.0832,-0.3722,-0.4891,0.4165,-0.4963,2,0.0500,2,0,0.0000,0.0000,0.0000,0.8443,2.0288,-0.1769,5.5684,2.2344,0.0000,1,0.1365,0.0416,0.0800,0.0000,1.000,70.00,342.76
0.1400,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.7449,nan,nan,nan,nan,nan,nan,6.0000,nan,2.9312,4.0277,0.1688,20.2971,-11.4981,19.5152,-11.5963,19.7960,-12.0022,20.7407,-12.0125,22.1030,-12.9154,-0.7819,-0.0982,-0.5011,-0.5041,0.4437,-0.5144,2,0.0600,2,0,0.0000,0.0000,0.0000,0.9072,2.1731,-0.1892,5.5680,2.2354,0.0000,1,0.1365,0.0416,0.0800,0.0000,1.000,70.00,342.76
0.1500,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.7595,nan,nan,nan,nan,nan,nan,6.0000,nan,2.9310,4.2133,0.1686,20.4255,-11.4836,19.5152,-11.5963,19.7960,-12.0022,20.8963,-12.0161,22.2586,-12.9188,-0.9103,-0.1127,-0.6295,-0.5186,0.4708,-0.5325,2,0.0700,2,0,0.0000,0.0000,0.0000,0.9698,2.3159,-0.2014,5.5676,2.2365,0.0000,1,0.1365,0.0416,0.0800,0.0000,1.000,70.00,342.76
0.1600,CV-pixel,smooth,0.500,10.00,0.050,1,0.600,1,19.7726,nan,nan,nan,nan,nan,nan,6.0000,nan,2.9308,4.3996,0.1683,20.5534,-11.4696,19.5152,-11.5963,19.7960,-12.0022,21.0514,-12.0201,22.4138,-12.9227,-1.0382,-0.1267,-0.7574,-0.5326,0.4980,-0.5506,2,0.0800,2,0,0.0000,0.0000,0.0000,1.0321,2.4571,-0.2134,5.5671,2.2377,0.0000,1,0.1365,0.0416,0.0800,0.0000,1.000,70.00,342.76
