t_s,estimator,maneuver,horizon_s,detect_hz,latency_s,jitter,meas_corr,predict_on,true_range_m,est_range_m,range_err_m,range_sigma_m,est_size_w_m,est_size_h_m,size_err_m,true_speed_mps,est_speed_mps,held_err_px,est_err_px,track_err_px,origin_hdg,origin_att,delayed_hdg,delayed_att,jittered_hdg,jittered_att,est_hdg,est_att,pred_hdg,pred_att,err_delayed_hdg,err_delayed_att,err_jittered_hdg,err_jittered_att,err_est_hdg,err_est_att,detect_count,detect_age_s,tracker_updates,tracker_rejects,imm_p0,imm_p1,imm_p2,chaser_vx,chaser_vy,chaser_vz,target_vx,target_vy,target_vz
0.0100,IMM-UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.4190,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.2976,-11.7370,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0466,0.1732,-0.0147,-3.0870,5.1450,0.0000
0.0200,IMM-UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.4538,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.1614,-11.7148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.0923,0.3449,-0.0293,-3.0870,5.1449,0.0000
0.0300,IMM-UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.4870,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,18.0261,-11.6933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1372,0.5149,-0.0436,-3.0872,5.1448,0.0000
0.0400,IMM-UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.5186,nan,nan,nan,nan,nan,nan,6.0000,nan,0.0000,0.0000,0.0000,17.8916,-11.6724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0000,0,0,0.0000,0.0000,0.0000,0.1813,0.6833,-0.0577,-3.0874,5.1447,0.0000
0.0500,IMM-UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.5486,11.9563,-7.5923,8.4216,0.3600,0.3600,0.0179,6.0000,0.0000,1.7819,4.9118,0.1720,17.7578,-11.6522,18.4345,-11.7598,18.5706,-11.4938,18.5847,-11.5189,18.7323,-11.7798,0.6768,-0.1076,0.8128,0.1584,0.8270,0.1333,1,0.0500,1,0,0.3333,0.3333,0.3333,0.2245,0.8501,-0.0717,-3.0877,5.1445,0.0000
0.0600,IMM-UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.5769,11.9374,-7.6395,8.4311,0.3600,0.3600,0.0180,6.0000,0.0000,1.7822,5.6982,0.1716,17.6247,-11.6325,18.4345,-11.7598,18.5706,-11.4938,18.5912,-11.5298,18.7723,-11.8450,0.8099,-0.1273,0.9459,0.1387,0.9666,0.1027,1,0.0600,1,0,0.3333,0.3333,0.3333,0.2670,1.0154,-0.0855,-3.0881,5.1443,0.0000
0.0700,IMM-UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.6037,11.9152,-7.6885,8.4423,0.3600,0.3600,0.0180,6.0000,0.0000,1.7826,6.5011,0.1712,17.4922,-11.6135,18.4345,-11.7598,18.5706,-11.4938,18.5990,-11.5427,18.8152,-11.9131,0.9423,-0.1463,1.0783,0.1197,1.1068,0.0708,1,0.0700,1,0,0.3333,0.3333,0.3333,0.3087,1.1791,-0.0991,-3.0885,5.1441,0.0000
0.0800,IMM-UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.6289,11.8898,-7.7391,8.4553,0.3600,0.3600,0.0181,6.0000,0.0000,1.7829,7.3173,0.1708,17.3604,-11.5950,18.4345,-11.7598,18.5706,-11.4938,18.6082,-11.5575,18.8610,-11.9841,1.0741,-0.1648,1.2101,0.1012,1.2478,0.0375,1,0.0800,1,0,0.3333,0.3333,0.3333,0.3496,1.3412,-0.1125,-3.0890,5.1437,0.0000
0.0900,IMM-UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.6526,11.8613,-7.7914,8.4701,0.3600,0.3600,0.0181,6.0000,0.0000,1.7832,8.1454,0.1704,17.2293,-11.5772,18.4345,-11.7598,18.5706,-11.4938,18.6189,-11.5743,18.9100,-12.0583,1.2052,-0.1827,1.3413,0.0834,1.3896,0.0028,1,0.0900,1,0,0.3333,0.3333,0.3333,0.3897,1.5018,-0.1257,-3.0896,5.1434,0.0000
0.1000,IMM-UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.6748,11.8296,-7.8452,8.4865,0.3600,0.3600,0.0182,6.0000,0.0000,1.7835,8.9844,0.1701,17.0987,-11.5599,18.4345,-11.7598,18.5706,-11.4938,18.6310,-11.5931,18.9622,-12.1356,1.3358,-0.2000,1.4719,0.0661,1.5323,-0.0332,1,0.1000,1,0,0.3333,0.3333,0.3333,0.4290,1.6610,-0.1387,-3.0902,5.1430,0.0000
0.1100,IMM-UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.6954,11.7948,-7.9005,8.5047,0.3600,0.3600,0.0182,6.0000,0.0000,1.7838,9.8339,0.1697,16.9687,-11.5431,18.4345,-11.7598,18.5706,-11.4938,18.6447,-11.6138,19.0179,-12.2163,1.4658,-0.2167,1.6019,0.0493,1.6760,-0.0707,1,0.1100,1,0,0.3333,0.3333,0.3333,0.4676,1.8186,-0.1516,-3.0909,5.1426,0.0000
0.1200,IMM-UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.7145,11.7571,-7.9574,8.5247,0.3600,0.3600,0.0182,6.0000,0.0000,1.7840,10.6939,0.1694,16.8392,-11.5269,18.4345,-11.7598,18.5706,-11.4938,18.6600,-11.6366,19.0772,-12.3004,1.5953,-0.2329,1.7313,0.0331,1.8207,-0.1096,1,0.1200,1,0,0.3333,0.3333,0.3333,0.5055,1.9747,-0.1642,-3.0917,5.1421,0.0000
0.1300,IMM-UKF-LOS,smooth,0.500,10.00,0.050,1,0.600,1,19.7321,11.7163,-8.0158,8.5463,0.3600,0.3600,0.0183,6.0000,0.0000,1.7843,11.5644,0.1691,16.7103,-11.5113,18.4345,-11.7598,18.5706,-11.4938,18.6769,-11.6613,19.1403,-12.3881,1.7243,-0.2485,1.8603,0.0175,1.9666,-0.1500,1,0.1300,1,0,0.3333,0.3333,0.3333,0.5426,2.1294,-0.1768,-3.0926,5.1416,0.0000
